,id,date,city,store_localisation_x,store_localisation_y,product,quantity,event_ID,is_event,min_people,max_people,store_id
1281,1282,11.04.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,294,-1,-1.0,-1.0,-1.0,8
1282,1283,11.04.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,480,-1,-1.0,-1.0,-1.0,8
1283,1284,11.04.2024,Krakow,50.08411987028445,19.998484911387347,fruits,222,-1,-1.0,-1.0,-1.0,8
1284,1285,11.04.2024,Krakow,50.08411987028445,19.998484911387347,chips,176,-1,-1.0,-1.0,-1.0,8
1285,1286,11.04.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,211,-1,-1.0,-1.0,-1.0,8
1286,1287,11.04.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,150,-1,-1.0,-1.0,-1.0,8
1287,1288,12.04.2024,Krakow,50.068749673754766,19.90993680739393,beer,173,-1,-1.0,-1.0,-1.0,0
1288,1289,12.04.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,400,-1,-1.0,-1.0,-1.0,0
1289,1290,12.04.2024,Krakow,50.068749673754766,19.90993680739393,beverages,433,-1,-1.0,-1.0,-1.0,0
1290,1291,12.04.2024,Krakow,50.068749673754766,19.90993680739393,dairy,22,-1,-1.0,-1.0,-1.0,0
1291,1292,12.04.2024,Krakow,50.068749673754766,19.90993680739393,eggs,46,-1,-1.0,-1.0,-1.0,0
1292,1293,12.04.2024,Krakow,50.068749673754766,19.90993680739393,sweets,339,-1,-1.0,-1.0,-1.0,0
1293,1294,12.04.2024,Krakow,50.068749673754766,19.90993680739393,meat,32,-1,-1.0,-1.0,-1.0,0
1294,1295,12.04.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,108,-1,-1.0,-1.0,-1.0,0
1295,1296,12.04.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,445,-1,-1.0,-1.0,-1.0,0
1296,1297,12.04.2024,Krakow,50.068749673754766,19.90993680739393,fruits,256,-1,-1.0,-1.0,-1.0,0
1297,1298,12.04.2024,Krakow,50.068749673754766,19.90993680739393,chips,113,-1,-1.0,-1.0,-1.0,0
1298,1299,12.04.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,207,-1,-1.0,-1.0,-1.0,0
1299,1300,12.04.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,142,-1,-1.0,-1.0,-1.0,0
1300,1301,12.04.2024,Krakow,50.07587092194372,19.931398629767745,beer,137,-1,-1.0,-1.0,-1.0,1
1301,1302,12.04.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,495,-1,-1.0,-1.0,-1.0,1
1302,1303,12.04.2024,Krakow,50.07587092194372,19.931398629767745,beverages,451,-1,-1.0,-1.0,-1.0,1
1303,1304,12.04.2024,Krakow,50.07587092194372,19.931398629767745,dairy,70,-1,-1.0,-1.0,-1.0,1
1304,1305,12.04.2024,Krakow,50.07587092194372,19.931398629767745,eggs,50,-1,-1.0,-1.0,-1.0,1
1305,1306,12.04.2024,Krakow,50.07587092194372,19.931398629767745,sweets,279,-1,-1.0,-1.0,-1.0,1
1306,1307,12.04.2024,Krakow,50.07587092194372,19.931398629767745,meat,52,-1,-1.0,-1.0,-1.0,1
1307,1308,12.04.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,181,-1,-1.0,-1.0,-1.0,1
1308,1309,12.04.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,420,-1,-1.0,-1.0,-1.0,1
1309,1310,12.04.2024,Krakow,50.07587092194372,19.931398629767745,fruits,391,-1,-1.0,-1.0,-1.0,1
1310,1311,12.04.2024,Krakow,50.07587092194372,19.931398629767745,chips,123,-1,-1.0,-1.0,-1.0,1
1311,1312,12.04.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,175,-1,-1.0,-1.0,-1.0,1
1312,1313,12.04.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,139,-1,-1.0,-1.0,-1.0,1
1313,1314,12.04.2024,Krakow,50.066587544336336,19.9864214655028,beer,179,-1,-1.0,-1.0,-1.0,2
1314,1315,12.04.2024,Krakow,50.066587544336336,19.9864214655028,bread/bakery,440,-1,-1.0,-1.0,-1.0,2
1315,1316,12.04.2024,Krakow,50.066587544336336,19.9864214655028,beverages,500,-1,-1.0,-1.0,-1.0,2
1316,1317,12.04.2024,Krakow,50.066587544336336,19.9864214655028,dairy,21,-1,-1.0,-1.0,-1.0,2
1317,1318,12.04.2024,Krakow,50.066587544336336,19.9864214655028,eggs,40,-1,-1.0,-1.0,-1.0,2
1318,1319,12.04.2024,Krakow,50.066587544336336,19.9864214655028,sweets,372,-1,-1.0,-1.0,-1.0,2
1319,1320,12.04.2024,Krakow,50.066587544336336,19.9864214655028,meat,33,-1,-1.0,-1.0,-1.0,2
1320,1321,12.04.2024,Krakow,50.066587544336336,19.9864214655028,cleaning_products,205,-1,-1.0,-1.0,-1.0,2
1321,1322,12.04.2024,Krakow,50.066587544336336,19.9864214655028,vegetables,422,-1,-1.0,-1.0,-1.0,2
1322,1323,12.04.2024,Krakow,50.066587544336336,19.9864214655028,fruits,350,-1,-1.0,-1.0,-1.0,2
1323,1324,12.04.2024,Krakow,50.066587544336336,19.9864214655028,chips,183,-1,-1.0,-1.0,-1.0,2
1324,1325,12.04.2024,Krakow,50.066587544336336,19.9864214655028,ice_cream,222,-1,-1.0,-1.0,-1.0,2
1325,1326,12.04.2024,Krakow,50.066587544336336,19.9864214655028,alcohol,147,-1,-1.0,-1.0,-1.0,2
1326,1327,12.04.2024,Krakow,50.059562,19.944928,beer,118,-1,-1.0,-1.0,-1.0,3
1327,1328,12.04.2024,Krakow,50.059562,19.944928,bread/bakery,478,-1,-1.0,-1.0,-1.0,3
1328,1329,12.04.2024,Krakow,50.059562,19.944928,beverages,346,-1,-1.0,-1.0,-1.0,3
1329,1330,12.04.2024,Krakow,50.059562,19.944928,dairy,22,-1,-1.0,-1.0,-1.0,3
1330,1331,12.04.2024,Krakow,50.059562,19.944928,eggs,21,-1,-1.0,-1.0,-1.0,3
1331,1332,12.04.2024,Krakow,50.059562,19.944928,sweets,272,-1,-1.0,-1.0,-1.0,3
1332,1333,12.04.2024,Krakow,50.059562,19.944928,meat,68,-1,-1.0,-1.0,-1.0,3
1333,1334,12.04.2024,Krakow,50.059562,19.944928,cleaning_products,107,-1,-1.0,-1.0,-1.0,3
1334,1335,12.04.2024,Krakow,50.059562,19.944928,vegetables,307,-1,-1.0,-1.0,-1.0,3
1335,1336,12.04.2024,Krakow,50.059562,19.944928,fruits,290,-1,-1.0,-1.0,-1.0,3
1336,1337,12.04.2024,Krakow,50.059562,19.944928,chips,169,-1,-1.0,-1.0,-1.0,3
1337,1338,12.04.2024,Krakow,50.059562,19.944928,ice_cream,194,-1,-1.0,-1.0,-1.0,3
1338,1339,12.04.2024,Krakow,50.059562,19.944928,alcohol,75,-1,-1.0,-1.0,-1.0,3
1339,1340,12.04.2024,Krakow,50.052401,19.928392,beer,118,-1,-1.0,-1.0,-1.0,4
1340,1341,12.04.2024,Krakow,50.052401,19.928392,bread/bakery,427,-1,-1.0,-1.0,-1.0,4
1341,1342,12.04.2024,Krakow,50.052401,19.928392,beverages,300,-1,-1.0,-1.0,-1.0,4
1342,1343,12.04.2024,Krakow,50.052401,19.928392,dairy,58,-1,-1.0,-1.0,-1.0,4
1343,1344,12.04.2024,Krakow,50.052401,19.928392,eggs,53,-1,-1.0,-1.0,-1.0,4
1344,1345,12.04.2024,Krakow,50.052401,19.928392,sweets,394,-1,-1.0,-1.0,-1.0,4
1345,1346,12.04.2024,Krakow,50.052401,19.928392,meat,48,-1,-1.0,-1.0,-1.0,4
1346,1347,12.04.2024,Krakow,50.052401,19.928392,cleaning_products,240,-1,-1.0,-1.0,-1.0,4
1347,1348,12.04.2024,Krakow,50.052401,19.928392,vegetables,439,-1,-1.0,-1.0,-1.0,4
1348,1349,12.04.2024,Krakow,50.052401,19.928392,fruits,262,-1,-1.0,-1.0,-1.0,4
1349,1350,12.04.2024,Krakow,50.052401,19.928392,chips,103,-1,-1.0,-1.0,-1.0,4
1350,1351,12.04.2024,Krakow,50.052401,19.928392,ice_cream,244,-1,-1.0,-1.0,-1.0,4
1351,1352,12.04.2024,Krakow,50.052401,19.928392,alcohol,148,-1,-1.0,-1.0,-1.0,4
1352,1353,12.04.2024,Krakow,50.06534876399249,19.93232669200492,beer,194,-1,-1.0,-1.0,-1.0,5
1353,1354,12.04.2024,Krakow,50.06534876399249,19.93232669200492,bread/bakery,204,-1,-1.0,-1.0,-1.0,5
1354,1355,12.04.2024,Krakow,50.06534876399249,19.93232669200492,beverages,478,-1,-1.0,-1.0,-1.0,5
1355,1356,12.04.2024,Krakow,50.06534876399249,19.93232669200492,dairy,58,-1,-1.0,-1.0,-1.0,5
1356,1357,12.04.2024,Krakow,50.06534876399249,19.93232669200492,eggs,60,-1,-1.0,-1.0,-1.0,5
1357,1358,12.04.2024,Krakow,50.06534876399249,19.93232669200492,sweets,315,-1,-1.0,-1.0,-1.0,5
1358,1359,12.04.2024,Krakow,50.06534876399249,19.93232669200492,meat,49,-1,-1.0,-1.0,-1.0,5
1359,1360,12.04.2024,Krakow,50.06534876399249,19.93232669200492,cleaning_products,201,-1,-1.0,-1.0,-1.0,5
1360,1361,12.04.2024,Krakow,50.06534876399249,19.93232669200492,vegetables,401,-1,-1.0,-1.0,-1.0,5
1361,1362,12.04.2024,Krakow,50.06534876399249,19.93232669200492,fruits,236,-1,-1.0,-1.0,-1.0,5
1362,1363,12.04.2024,Krakow,50.06534876399249,19.93232669200492,chips,134,-1,-1.0,-1.0,-1.0,5
1363,1364,12.04.2024,Krakow,50.06534876399249,19.93232669200492,ice_cream,231,-1,-1.0,-1.0,-1.0,5
1364,1365,12.04.2024,Krakow,50.06534876399249,19.93232669200492,alcohol,106,-1,-1.0,-1.0,-1.0,5
1365,1366,12.04.2024,Krakow,50.06117699958193,19.931546069349587,beer,101,-1,-1.0,-1.0,-1.0,6
1366,1367,12.04.2024,Krakow,50.06117699958193,19.931546069349587,bread/bakery,394,-1,-1.0,-1.0,-1.0,6
1367,1368,12.04.2024,Krakow,50.06117699958193,19.931546069349587,beverages,393,-1,-1.0,-1.0,-1.0,6
1368,1369,12.04.2024,Krakow,50.06117699958193,19.931546069349587,dairy,55,-1,-1.0,-1.0,-1.0,6
1369,1370,12.04.2024,Krakow,50.06117699958193,19.931546069349587,eggs,63,-1,-1.0,-1.0,-1.0,6
1370,1371,12.04.2024,Krakow,50.06117699958193,19.931546069349587,sweets,341,-1,-1.0,-1.0,-1.0,6
1371,1372,12.04.2024,Krakow,50.06117699958193,19.931546069349587,meat,48,-1,-1.0,-1.0,-1.0,6
1372,1373,12.04.2024,Krakow,50.06117699958193,19.931546069349587,cleaning_products,271,-1,-1.0,-1.0,-1.0,6
1373,1374,12.04.2024,Krakow,50.06117699958193,19.931546069349587,vegetables,311,-1,-1.0,-1.0,-1.0,6
1374,1375,12.04.2024,Krakow,50.06117699958193,19.931546069349587,fruits,266,-1,-1.0,-1.0,-1.0,6
1375,1376,12.04.2024,Krakow,50.06117699958193,19.931546069349587,chips,115,-1,-1.0,-1.0,-1.0,6
1376,1377,12.04.2024,Krakow,50.06117699958193,19.931546069349587,ice_cream,250,-1,-1.0,-1.0,-1.0,6
1377,1378,12.04.2024,Krakow,50.06117699958193,19.931546069349587,alcohol,157,-1,-1.0,-1.0,-1.0,6
1378,1379,12.04.2024,Krakow,50.07869044246752,19.948764088021026,beer,132,-1,-1.0,-1.0,-1.0,7
1379,1380,12.04.2024,Krakow,50.07869044246752,19.948764088021026,bread/bakery,324,-1,-1.0,-1.0,-1.0,7
1380,1381,12.04.2024,Krakow,50.07869044246752,19.948764088021026,beverages,464,-1,-1.0,-1.0,-1.0,7
1381,1382,12.04.2024,Krakow,50.07869044246752,19.948764088021026,dairy,22,-1,-1.0,-1.0,-1.0,7
1382,1383,12.04.2024,Krakow,50.07869044246752,19.948764088021026,eggs,46,-1,-1.0,-1.0,-1.0,7
1383,1384,12.04.2024,Krakow,50.07869044246752,19.948764088021026,sweets,264,-1,-1.0,-1.0,-1.0,7
1384,1385,12.04.2024,Krakow,50.07869044246752,19.948764088021026,meat,62,-1,-1.0,-1.0,-1.0,7
1385,1386,12.04.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,245,-1,-1.0,-1.0,-1.0,7
1386,1387,12.04.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,393,-1,-1.0,-1.0,-1.0,7
1387,1388,12.04.2024,Krakow,50.07869044246752,19.948764088021026,fruits,359,-1,-1.0,-1.0,-1.0,7
1388,1389,12.04.2024,Krakow,50.07869044246752,19.948764088021026,chips,136,-1,-1.0,-1.0,-1.0,7
1389,1390,12.04.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,182,-1,-1.0,-1.0,-1.0,7
1390,1391,12.04.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,96,-1,-1.0,-1.0,-1.0,7
1391,1392,12.04.2024,Krakow,50.08411987028445,19.998484911387347,beer,177,-1,-1.0,-1.0,-1.0,8
1392,1393,12.04.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,332,-1,-1.0,-1.0,-1.0,8
1393,1394,12.04.2024,Krakow,50.08411987028445,19.998484911387347,beverages,314,-1,-1.0,-1.0,-1.0,8
1394,1395,12.04.2024,Krakow,50.08411987028445,19.998484911387347,dairy,31,-1,-1.0,-1.0,-1.0,8
1395,1396,12.04.2024,Krakow,50.08411987028445,19.998484911387347,eggs,49,-1,-1.0,-1.0,-1.0,8
1396,1397,12.04.2024,Krakow,50.08411987028445,19.998484911387347,sweets,267,-1,-1.0,-1.0,-1.0,8
1397,1398,12.04.2024,Krakow,50.08411987028445,19.998484911387347,meat,36,-1,-1.0,-1.0,-1.0,8
1398,1399,12.04.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,250,-1,-1.0,-1.0,-1.0,8
1399,1400,12.04.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,390,-1,-1.0,-1.0,-1.0,8
1400,1401,12.04.2024,Krakow,50.08411987028445,19.998484911387347,fruits,287,-1,-1.0,-1.0,-1.0,8
1401,1402,12.04.2024,Krakow,50.08411987028445,19.998484911387347,chips,178,-1,-1.0,-1.0,-1.0,8
1402,1403,12.04.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,237,-1,-1.0,-1.0,-1.0,8
1403,1404,12.04.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,108,-1,-1.0,-1.0,-1.0,8
1404,1405,13.04.2024,Krakow,50.068749673754766,19.90993680739393,beer,551,-1,-1.0,-1.0,-1.0,0
1405,1406,13.04.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,364,-1,-1.0,-1.0,-1.0,0
1406,1407,13.04.2024,Krakow,50.068749673754766,19.90993680739393,beverages,461,-1,-1.0,-1.0,-1.0,0
1407,1408,13.04.2024,Krakow,50.068749673754766,19.90993680739393,dairy,46,-1,-1.0,-1.0,-1.0,0
1408,1409,13.04.2024,Krakow,50.068749673754766,19.90993680739393,eggs,64,-1,-1.0,-1.0,-1.0,0
1409,1410,13.04.2024,Krakow,50.068749673754766,19.90993680739393,sweets,442,-1,-1.0,-1.0,-1.0,0
1410,1411,13.04.2024,Krakow,50.068749673754766,19.90993680739393,meat,84,-1,-1.0,-1.0,-1.0,0
1411,1412,13.04.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,793,-1,-1.0,-1.0,-1.0,0
1412,1413,13.04.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,436,-1,-1.0,-1.0,-1.0,0
1413,1414,13.04.2024,Krakow,50.068749673754766,19.90993680739393,fruits,436,-1,-1.0,-1.0,-1.0,0
1414,1415,13.04.2024,Krakow,50.068749673754766,19.90993680739393,chips,124,-1,-1.0,-1.0,-1.0,0
1415,1416,13.04.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,225,-1,-1.0,-1.0,-1.0,0
1416,1417,13.04.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,414,-1,-1.0,-1.0,-1.0,0
1417,1418,13.04.2024,Krakow,50.07587092194372,19.931398629767745,beer,652,-1,-1.0,-1.0,-1.0,1
1418,1419,13.04.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,409,-1,-1.0,-1.0,-1.0,1
1419,1420,13.04.2024,Krakow,50.07587092194372,19.931398629767745,beverages,525,-1,-1.0,-1.0,-1.0,1
1420,1421,13.04.2024,Krakow,50.07587092194372,19.931398629767745,dairy,58,-1,-1.0,-1.0,-1.0,1
1421,1422,13.04.2024,Krakow,50.07587092194372,19.931398629767745,eggs,69,-1,-1.0,-1.0,-1.0,1
1422,1423,13.04.2024,Krakow,50.07587092194372,19.931398629767745,sweets,337,-1,-1.0,-1.0,-1.0,1
1423,1424,13.04.2024,Krakow,50.07587092194372,19.931398629767745,meat,44,-1,-1.0,-1.0,-1.0,1
1424,1425,13.04.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,992,-1,-1.0,-1.0,-1.0,1
1425,1426,13.04.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,356,-1,-1.0,-1.0,-1.0,1
1426,1427,13.04.2024,Krakow,50.07587092194372,19.931398629767745,fruits,253,-1,-1.0,-1.0,-1.0,1
1427,1428,13.04.2024,Krakow,50.07587092194372,19.931398629767745,chips,191,-1,-1.0,-1.0,-1.0,1
1428,1429,13.04.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,230,-1,-1.0,-1.0,-1.0,1
1429,1430,13.04.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,394,-1,-1.0,-1.0,-1.0,1
1430,1431,13.04.2024,Krakow,50.066587544336336,19.9864214655028,beer,437,-1,-1.0,-1.0,-1.0,2
1431,1432,13.04.2024,Krakow,50.066587544336336,19.9864214655028,bread/bakery,291,-1,-1.0,-1.0,-1.0,2
1432,1433,13.04.2024,Krakow,50.066587544336336,19.9864214655028,beverages,757,-1,-1.0,-1.0,-1.0,2
1433,1434,13.04.2024,Krakow,50.066587544336336,19.9864214655028,dairy,42,-1,-1.0,-1.0,-1.0,2
1434,1435,13.04.2024,Krakow,50.066587544336336,19.9864214655028,eggs,82,-1,-1.0,-1.0,-1.0,2
1435,1436,13.04.2024,Krakow,50.066587544336336,19.9864214655028,sweets,438,-1,-1.0,-1.0,-1.0,2
1436,1437,13.04.2024,Krakow,50.066587544336336,19.9864214655028,meat,56,-1,-1.0,-1.0,-1.0,2
1437,1438,13.04.2024,Krakow,50.066587544336336,19.9864214655028,cleaning_products,886,-1,-1.0,-1.0,-1.0,2
1438,1439,13.04.2024,Krakow,50.066587544336336,19.9864214655028,vegetables,287,-1,-1.0,-1.0,-1.0,2
1439,1440,13.04.2024,Krakow,50.066587544336336,19.9864214655028,fruits,330,-1,-1.0,-1.0,-1.0,2
1440,1441,13.04.2024,Krakow,50.066587544336336,19.9864214655028,chips,139,-1,-1.0,-1.0,-1.0,2
1441,1442,13.04.2024,Krakow,50.066587544336336,19.9864214655028,ice_cream,183,-1,-1.0,-1.0,-1.0,2
1442,1443,13.04.2024,Krakow,50.066587544336336,19.9864214655028,alcohol,307,-1,-1.0,-1.0,-1.0,2
1443,1444,13.04.2024,Krakow,50.059562,19.944928,beer,621,-1,-1.0,-1.0,-1.0,3
1444,1445,13.04.2024,Krakow,50.059562,19.944928,bread/bakery,234,-1,-1.0,-1.0,-1.0,3
1445,1446,13.04.2024,Krakow,50.059562,19.944928,beverages,519,-1,-1.0,-1.0,-1.0,3
1446,1447,13.04.2024,Krakow,50.059562,19.944928,dairy,48,-1,-1.0,-1.0,-1.0,3
1447,1448,13.04.2024,Krakow,50.059562,19.944928,eggs,53,-1,-1.0,-1.0,-1.0,3
1448,1449,13.04.2024,Krakow,50.059562,19.944928,sweets,384,-1,-1.0,-1.0,-1.0,3
1449,1450,13.04.2024,Krakow,50.059562,19.944928,meat,89,-1,-1.0,-1.0,-1.0,3
1450,1451,13.04.2024,Krakow,50.059562,19.944928,cleaning_products,767,-1,-1.0,-1.0,-1.0,3
1451,1452,13.04.2024,Krakow,50.059562,19.944928,vegetables,302,-1,-1.0,-1.0,-1.0,3
1452,1453,13.04.2024,Krakow,50.059562,19.944928,fruits,343,-1,-1.0,-1.0,-1.0,3
1453,1454,13.04.2024,Krakow,50.059562,19.944928,chips,188,-1,-1.0,-1.0,-1.0,3
1454,1455,13.04.2024,Krakow,50.059562,19.944928,ice_cream,227,-1,-1.0,-1.0,-1.0,3
1455,1456,13.04.2024,Krakow,50.059562,19.944928,alcohol,384,-1,-1.0,-1.0,-1.0,3
1456,1457,13.04.2024,Krakow,50.052401,19.928392,beer,756,-1,-1.0,-1.0,-1.0,4
1457,1458,13.04.2024,Krakow,50.052401,19.928392,bread/bakery,254,-1,-1.0,-1.0,-1.0,4
1458,1459,13.04.2024,Krakow,50.052401,19.928392,beverages,495,-1,-1.0,-1.0,-1.0,4
1459,1460,13.04.2024,Krakow,50.052401,19.928392,dairy,73,-1,-1.0,-1.0,-1.0,4
1460,1461,13.04.2024,Krakow,50.052401,19.928392,eggs,55,-1,-1.0,-1.0,-1.0,4
1461,1462,13.04.2024,Krakow,50.052401,19.928392,sweets,282,-1,-1.0,-1.0,-1.0,4
1462,1463,13.04.2024,Krakow,50.052401,19.928392,meat,54,-1,-1.0,-1.0,-1.0,4
1463,1464,13.04.2024,Krakow,50.052401,19.928392,cleaning_products,897,-1,-1.0,-1.0,-1.0,4
1464,1465,13.04.2024,Krakow,50.052401,19.928392,vegetables,418,-1,-1.0,-1.0,-1.0,4
1465,1466,13.04.2024,Krakow,50.052401,19.928392,fruits,297,-1,-1.0,-1.0,-1.0,4
1466,1467,13.04.2024,Krakow,50.052401,19.928392,chips,106,-1,-1.0,-1.0,-1.0,4
1467,1468,13.04.2024,Krakow,50.052401,19.928392,ice_cream,165,-1,-1.0,-1.0,-1.0,4
1468,1469,13.04.2024,Krakow,50.052401,19.928392,alcohol,297,-1,-1.0,-1.0,-1.0,4
1469,1470,13.04.2024,Krakow,50.06534876399249,19.93232669200492,beer,776,-1,-1.0,-1.0,-1.0,5
1470,1471,13.04.2024,Krakow,50.06534876399249,19.93232669200492,bread/bakery,384,-1,-1.0,-1.0,-1.0,5
1471,1472,13.04.2024,Krakow,50.06534876399249,19.93232669200492,beverages,501,-1,-1.0,-1.0,-1.0,5
1472,1473,13.04.2024,Krakow,50.06534876399249,19.93232669200492,dairy,77,-1,-1.0,-1.0,-1.0,5
1473,1474,13.04.2024,Krakow,50.06534876399249,19.93232669200492,eggs,89,-1,-1.0,-1.0,-1.0,5
1474,1475,13.04.2024,Krakow,50.06534876399249,19.93232669200492,sweets,275,-1,-1.0,-1.0,-1.0,5
1475,1476,13.04.2024,Krakow,50.06534876399249,19.93232669200492,meat,80,-1,-1.0,-1.0,-1.0,5
1476,1477,13.04.2024,Krakow,50.06534876399249,19.93232669200492,cleaning_products,505,-1,-1.0,-1.0,-1.0,5
1477,1478,13.04.2024,Krakow,50.06534876399249,19.93232669200492,vegetables,302,-1,-1.0,-1.0,-1.0,5
1478,1479,13.04.2024,Krakow,50.06534876399249,19.93232669200492,fruits,405,-1,-1.0,-1.0,-1.0,5
1479,1480,13.04.2024,Krakow,50.06534876399249,19.93232669200492,chips,174,-1,-1.0,-1.0,-1.0,5
1480,1481,13.04.2024,Krakow,50.06534876399249,19.93232669200492,ice_cream,164,-1,-1.0,-1.0,-1.0,5
1481,1482,13.04.2024,Krakow,50.06534876399249,19.93232669200492,alcohol,314,-1,-1.0,-1.0,-1.0,5
1482,1483,13.04.2024,Krakow,50.06117699958193,19.931546069349587,beer,799,-1,-1.0,-1.0,-1.0,6
1483,1484,13.04.2024,Krakow,50.06117699958193,19.931546069349587,bread/bakery,334,-1,-1.0,-1.0,-1.0,6
1484,1485,13.04.2024,Krakow,50.06117699958193,19.931546069349587,beverages,709,-1,-1.0,-1.0,-1.0,6
1485,1486,13.04.2024,Krakow,50.06117699958193,19.931546069349587,dairy,71,-1,-1.0,-1.0,-1.0,6
1486,1487,13.04.2024,Krakow,50.06117699958193,19.931546069349587,eggs,58,-1,-1.0,-1.0,-1.0,6
1487,1488,13.04.2024,Krakow,50.06117699958193,19.931546069349587,sweets,435,-1,-1.0,-1.0,-1.0,6
1488,1489,13.04.2024,Krakow,50.06117699958193,19.931546069349587,meat,48,-1,-1.0,-1.0,-1.0,6
1489,1490,13.04.2024,Krakow,50.06117699958193,19.931546069349587,cleaning_products,831,-1,-1.0,-1.0,-1.0,6
1490,1491,13.04.2024,Krakow,50.06117699958193,19.931546069349587,vegetables,436,-1,-1.0,-1.0,-1.0,6
1491,1492,13.04.2024,Krakow,50.06117699958193,19.931546069349587,fruits,324,-1,-1.0,-1.0,-1.0,6
1492,1493,13.04.2024,Krakow,50.06117699958193,19.931546069349587,chips,146,-1,-1.0,-1.0,-1.0,6
1493,1494,13.04.2024,Krakow,50.06117699958193,19.931546069349587,ice_cream,172,-1,-1.0,-1.0,-1.0,6
1494,1495,13.04.2024,Krakow,50.06117699958193,19.931546069349587,alcohol,313,-1,-1.0,-1.0,-1.0,6
1495,1496,13.04.2024,Krakow,50.07869044246752,19.948764088021026,beer,790,-1,-1.0,-1.0,-1.0,7
1496,1497,13.04.2024,Krakow,50.07869044246752,19.948764088021026,bread/bakery,360,-1,-1.0,-1.0,-1.0,7
1497,1498,13.04.2024,Krakow,50.07869044246752,19.948764088021026,beverages,725,-1,-1.0,-1.0,-1.0,7
1498,1499,13.04.2024,Krakow,50.07869044246752,19.948764088021026,dairy,85,-1,-1.0,-1.0,-1.0,7
1499,1500,13.04.2024,Krakow,50.07869044246752,19.948764088021026,eggs,42,-1,-1.0,-1.0,-1.0,7
1500,1501,13.04.2024,Krakow,50.07869044246752,19.948764088021026,sweets,206,-1,-1.0,-1.0,-1.0,7
1501,1502,13.04.2024,Krakow,50.07869044246752,19.948764088021026,meat,53,-1,-1.0,-1.0,-1.0,7
1502,1503,13.04.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,930,-1,-1.0,-1.0,-1.0,7
1503,1504,13.04.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,322,-1,-1.0,-1.0,-1.0,7
1504,1505,13.04.2024,Krakow,50.07869044246752,19.948764088021026,fruits,412,-1,-1.0,-1.0,-1.0,7
1505,1506,13.04.2024,Krakow,50.07869044246752,19.948764088021026,chips,111,-1,-1.0,-1.0,-1.0,7
1506,1507,13.04.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,174,-1,-1.0,-1.0,-1.0,7
1507,1508,13.04.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,293,-1,-1.0,-1.0,-1.0,7
1508,1509,13.04.2024,Krakow,50.08411987028445,19.998484911387347,beer,465,-1,-1.0,-1.0,-1.0,8
1509,1510,13.04.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,273,-1,-1.0,-1.0,-1.0,8
1510,1511,13.04.2024,Krakow,50.08411987028445,19.998484911387347,beverages,681,-1,-1.0,-1.0,-1.0,8
1511,1512,13.04.2024,Krakow,50.08411987028445,19.998484911387347,dairy,87,-1,-1.0,-1.0,-1.0,8
1512,1513,13.04.2024,Krakow,50.08411987028445,19.998484911387347,eggs,71,-1,-1.0,-1.0,-1.0,8
1513,1514,13.04.2024,Krakow,50.08411987028445,19.998484911387347,sweets,431,-1,-1.0,-1.0,-1.0,8
1514,1515,13.04.2024,Krakow,50.08411987028445,19.998484911387347,meat,61,-1,-1.0,-1.0,-1.0,8
1515,1516,13.04.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,721,-1,-1.0,-1.0,-1.0,8
