Unnamed: 0.1,Unnamed: 0,id,date,city,store_localisation_x,store_localisation_y,product,quantity,event_ID,is_event,min_people,max_people
807,807,808,07.04.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,208,-1,-1.0,-1.0,-1.0
808,808,809,07.04.2024,Krakow,50.08411987028445,19.998484911387347,beverages,444,-1,-1.0,-1.0,-1.0
809,809,810,07.04.2024,Krakow,50.08411987028445,19.998484911387347,dairy,37,-1,-1.0,-1.0,-1.0
810,810,811,07.04.2024,Krakow,50.08411987028445,19.998484911387347,eggs,45,-1,-1.0,-1.0,-1.0
811,811,812,07.04.2024,Krakow,50.08411987028445,19.998484911387347,sweets,206,-1,-1.0,-1.0,-1.0
812,812,813,07.04.2024,Krakow,50.08411987028445,19.998484911387347,meat,23,-1,-1.0,-1.0,-1.0
813,813,814,07.04.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,158,-1,-1.0,-1.0,-1.0
814,814,815,07.04.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,498,-1,-1.0,-1.0,-1.0
815,815,816,07.04.2024,Krakow,50.08411987028445,19.998484911387347,fruits,205,-1,-1.0,-1.0,-1.0
816,816,817,07.04.2024,Krakow,50.08411987028445,19.998484911387347,chips,157,-1,-1.0,-1.0,-1.0
817,817,818,07.04.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,158,-1,-1.0,-1.0,-1.0
818,818,819,07.04.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,136,-1,-1.0,-1.0,-1.0
819,819,820,08.04.2024,Krakow,50.068749673754766,19.90993680739393,beer,185,-1,-1.0,-1.0,-1.0
820,820,821,08.04.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,388,-1,-1.0,-1.0,-1.0
821,821,822,08.04.2024,Krakow,50.068749673754766,19.90993680739393,beverages,395,-1,-1.0,-1.0,-1.0
822,822,823,08.04.2024,Krakow,50.068749673754766,19.90993680739393,dairy,42,-1,-1.0,-1.0,-1.0
823,823,824,08.04.2024,Krakow,50.068749673754766,19.90993680739393,eggs,45,-1,-1.0,-1.0,-1.0
824,824,825,08.04.2024,Krakow,50.068749673754766,19.90993680739393,sweets,298,-1,-1.0,-1.0,-1.0
825,825,826,08.04.2024,Krakow,50.068749673754766,19.90993680739393,meat,59,-1,-1.0,-1.0,-1.0
826,826,827,08.04.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,236,-1,-1.0,-1.0,-1.0
827,827,828,08.04.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,345,-1,-1.0,-1.0,-1.0
828,828,829,08.04.2024,Krakow,50.068749673754766,19.90993680739393,fruits,261,-1,-1.0,-1.0,-1.0
829,829,830,08.04.2024,Krakow,50.068749673754766,19.90993680739393,chips,185,-1,-1.0,-1.0,-1.0
830,830,831,08.04.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,216,-1,-1.0,-1.0,-1.0
831,831,832,08.04.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,73,-1,-1.0,-1.0,-1.0
832,832,833,08.04.2024,Krakow,50.07587092194372,19.931398629767745,beer,143,-1,-1.0,-1.0,-1.0
833,833,834,08.04.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,365,-1,-1.0,-1.0,-1.0
834,834,835,08.04.2024,Krakow,50.07587092194372,19.931398629767745,beverages,342,-1,-1.0,-1.0,-1.0
835,835,836,08.04.2024,Krakow,50.07587092194372,19.931398629767745,dairy,58,-1,-1.0,-1.0,-1.0
836,836,837,08.04.2024,Krakow,50.07587092194372,19.931398629767745,eggs,21,-1,-1.0,-1.0,-1.0
837,837,838,08.04.2024,Krakow,50.07587092194372,19.931398629767745,sweets,398,-1,-1.0,-1.0,-1.0
838,838,839,08.04.2024,Krakow,50.07587092194372,19.931398629767745,meat,45,-1,-1.0,-1.0,-1.0
839,839,840,08.04.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,116,-1,-1.0,-1.0,-1.0
840,840,841,08.04.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,480,-1,-1.0,-1.0,-1.0
841,841,842,08.04.2024,Krakow,50.07587092194372,19.931398629767745,fruits,267,-1,-1.0,-1.0,-1.0
842,842,843,08.04.2024,Krakow,50.07587092194372,19.931398629767745,chips,121,-1,-1.0,-1.0,-1.0
843,843,844,08.04.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,163,-1,-1.0,-1.0,-1.0
844,844,845,08.04.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,113,-1,-1.0,-1.0,-1.0
845,845,846,08.04.2024,Krakow,50.066587544336336,19.9864214655028,beer,137,-1,-1.0,-1.0,-1.0
846,846,847,08.04.2024,Krakow,50.066587544336336,19.9864214655028,bread/bakery,255,-1,-1.0,-1.0,-1.0
847,847,848,08.04.2024,Krakow,50.066587544336336,19.9864214655028,beverages,327,-1,-1.0,-1.0,-1.0
848,848,849,08.04.2024,Krakow,50.066587544336336,19.9864214655028,dairy,22,-1,-1.0,-1.0,-1.0
849,849,850,08.04.2024,Krakow,50.066587544336336,19.9864214655028,eggs,48,-1,-1.0,-1.0,-1.0
850,850,851,08.04.2024,Krakow,50.066587544336336,19.9864214655028,sweets,336,-1,-1.0,-1.0,-1.0
851,851,852,08.04.2024,Krakow,50.066587544336336,19.9864214655028,meat,57,-1,-1.0,-1.0,-1.0
852,852,853,08.04.2024,Krakow,50.066587544336336,19.9864214655028,cleaning_products,148,-1,-1.0,-1.0,-1.0
853,853,854,08.04.2024,Krakow,50.066587544336336,19.9864214655028,vegetables,353,-1,-1.0,-1.0,-1.0
854,854,855,08.04.2024,Krakow,50.066587544336336,19.9864214655028,fruits,354,-1,-1.0,-1.0,-1.0
855,855,856,08.04.2024,Krakow,50.066587544336336,19.9864214655028,chips,135,-1,-1.0,-1.0,-1.0
856,856,857,08.04.2024,Krakow,50.066587544336336,19.9864214655028,ice_cream,178,-1,-1.0,-1.0,-1.0
857,857,858,08.04.2024,Krakow,50.066587544336336,19.9864214655028,alcohol,128,-1,-1.0,-1.0,-1.0
858,858,859,08.04.2024,Krakow,50.059562,19.944928,beer,123,-1,-1.0,-1.0,-1.0
859,859,860,08.04.2024,Krakow,50.059562,19.944928,bread/bakery,383,-1,-1.0,-1.0,-1.0
860,860,861,08.04.2024,Krakow,50.059562,19.944928,beverages,337,-1,-1.0,-1.0,-1.0
861,861,862,08.04.2024,Krakow,50.059562,19.944928,dairy,55,-1,-1.0,-1.0,-1.0
862,862,863,08.04.2024,Krakow,50.059562,19.944928,eggs,26,-1,-1.0,-1.0,-1.0
863,863,864,08.04.2024,Krakow,50.059562,19.944928,sweets,367,-1,-1.0,-1.0,-1.0
864,864,865,08.04.2024,Krakow,50.059562,19.944928,meat,69,-1,-1.0,-1.0,-1.0
865,865,866,08.04.2024,Krakow,50.059562,19.944928,cleaning_products,153,-1,-1.0,-1.0,-1.0
866,866,867,08.04.2024,Krakow,50.059562,19.944928,vegetables,340,-1,-1.0,-1.0,-1.0
867,867,868,08.04.2024,Krakow,50.059562,19.944928,fruits,215,-1,-1.0,-1.0,-1.0
868,868,869,08.04.2024,Krakow,50.059562,19.944928,chips,185,-1,-1.0,-1.0,-1.0
869,869,870,08.04.2024,Krakow,50.059562,19.944928,ice_cream,226,-1,-1.0,-1.0,-1.0
870,870,871,08.04.2024,Krakow,50.059562,19.944928,alcohol,73,-1,-1.0,-1.0,-1.0
871,871,872,08.04.2024,Krakow,50.052401,19.928392,beer,194,-1,-1.0,-1.0,-1.0
872,872,873,08.04.2024,Krakow,50.052401,19.928392,bread/bakery,450,-1,-1.0,-1.0,-1.0
873,873,874,08.04.2024,Krakow,50.052401,19.928392,beverages,369,-1,-1.0,-1.0,-1.0
874,874,875,08.04.2024,Krakow,50.052401,19.928392,dairy,60,-1,-1.0,-1.0,-1.0
875,875,876,08.04.2024,Krakow,50.052401,19.928392,eggs,27,-1,-1.0,-1.0,-1.0
876,876,877,08.04.2024,Krakow,50.052401,19.928392,sweets,306,-1,-1.0,-1.0,-1.0
877,877,878,08.04.2024,Krakow,50.052401,19.928392,meat,36,-1,-1.0,-1.0,-1.0
878,878,879,08.04.2024,Krakow,50.052401,19.928392,cleaning_products,225,-1,-1.0,-1.0,-1.0
879,879,880,08.04.2024,Krakow,50.052401,19.928392,vegetables,347,-1,-1.0,-1.0,-1.0
880,880,881,08.04.2024,Krakow,50.052401,19.928392,fruits,386,-1,-1.0,-1.0,-1.0
881,881,882,08.04.2024,Krakow,50.052401,19.928392,chips,121,-1,-1.0,-1.0,-1.0
882,882,883,08.04.2024,Krakow,50.052401,19.928392,ice_cream,199,-1,-1.0,-1.0,-1.0
883,883,884,08.04.2024,Krakow,50.052401,19.928392,alcohol,90,-1,-1.0,-1.0,-1.0
884,884,885,08.04.2024,Krakow,50.06534876399249,19.93232669200492,beer,199,-1,-1.0,-1.0,-1.0
885,885,886,08.04.2024,Krakow,50.06534876399249,19.93232669200492,bread/bakery,383,-1,-1.0,-1.0,-1.0
886,886,887,08.04.2024,Krakow,50.06534876399249,19.93232669200492,beverages,307,-1,-1.0,-1.0,-1.0
887,887,888,08.04.2024,Krakow,50.06534876399249,19.93232669200492,dairy,70,-1,-1.0,-1.0,-1.0
888,888,889,08.04.2024,Krakow,50.06534876399249,19.93232669200492,eggs,60,-1,-1.0,-1.0,-1.0
889,889,890,08.04.2024,Krakow,50.06534876399249,19.93232669200492,sweets,336,-1,-1.0,-1.0,-1.0
890,890,891,08.04.2024,Krakow,50.06534876399249,19.93232669200492,meat,34,-1,-1.0,-1.0,-1.0
891,891,892,08.04.2024,Krakow,50.06534876399249,19.93232669200492,cleaning_products,136,-1,-1.0,-1.0,-1.0
892,892,893,08.04.2024,Krakow,50.06534876399249,19.93232669200492,vegetables,375,-1,-1.0,-1.0,-1.0
893,893,894,08.04.2024,Krakow,50.06534876399249,19.93232669200492,fruits,398,-1,-1.0,-1.0,-1.0
894,894,895,08.04.2024,Krakow,50.06534876399249,19.93232669200492,chips,125,-1,-1.0,-1.0,-1.0
895,895,896,08.04.2024,Krakow,50.06534876399249,19.93232669200492,ice_cream,185,-1,-1.0,-1.0,-1.0
896,896,897,08.04.2024,Krakow,50.06534876399249,19.93232669200492,alcohol,91,-1,-1.0,-1.0,-1.0
897,897,898,08.04.2024,Krakow,50.06117699958193,19.931546069349587,beer,125,-1,-1.0,-1.0,-1.0
898,898,899,08.04.2024,Krakow,50.06117699958193,19.931546069349587,bread/bakery,220,-1,-1.0,-1.0,-1.0
899,899,900,08.04.2024,Krakow,50.06117699958193,19.931546069349587,beverages,311,-1,-1.0,-1.0,-1.0
900,900,901,08.04.2024,Krakow,50.06117699958193,19.931546069349587,dairy,38,-1,-1.0,-1.0,-1.0
901,901,902,08.04.2024,Krakow,50.06117699958193,19.931546069349587,eggs,31,-1,-1.0,-1.0,-1.0
902,902,903,08.04.2024,Krakow,50.06117699958193,19.931546069349587,sweets,310,-1,-1.0,-1.0,-1.0
903,903,904,08.04.2024,Krakow,50.06117699958193,19.931546069349587,meat,57,-1,-1.0,-1.0,-1.0
904,904,905,08.04.2024,Krakow,50.06117699958193,19.931546069349587,cleaning_products,188,-1,-1.0,-1.0,-1.0
905,905,906,08.04.2024,Krakow,50.06117699958193,19.931546069349587,vegetables,349,-1,-1.0,-1.0,-1.0
906,906,907,08.04.2024,Krakow,50.06117699958193,19.931546069349587,fruits,287,-1,-1.0,-1.0,-1.0
907,907,908,08.04.2024,Krakow,50.06117699958193,19.931546069349587,chips,176,-1,-1.0,-1.0,-1.0
908,908,909,08.04.2024,Krakow,50.06117699958193,19.931546069349587,ice_cream,242,-1,-1.0,-1.0,-1.0
909,909,910,08.04.2024,Krakow,50.06117699958193,19.931546069349587,alcohol,71,-1,-1.0,-1.0,-1.0
910,910,911,08.04.2024,Krakow,50.07869044246752,19.948764088021026,beer,162,-1,-1.0,-1.0,-1.0
911,911,912,08.04.2024,Krakow,50.07869044246752,19.948764088021026,bread/bakery,432,-1,-1.0,-1.0,-1.0
912,912,913,08.04.2024,Krakow,50.07869044246752,19.948764088021026,beverages,396,-1,-1.0,-1.0,-1.0
913,913,914,08.04.2024,Krakow,50.07869044246752,19.948764088021026,dairy,50,-1,-1.0,-1.0,-1.0
914,914,915,08.04.2024,Krakow,50.07869044246752,19.948764088021026,eggs,41,-1,-1.0,-1.0,-1.0
915,915,916,08.04.2024,Krakow,50.07869044246752,19.948764088021026,sweets,380,-1,-1.0,-1.0,-1.0
916,916,917,08.04.2024,Krakow,50.07869044246752,19.948764088021026,meat,65,-1,-1.0,-1.0,-1.0
917,917,918,08.04.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,175,-1,-1.0,-1.0,-1.0
918,918,919,08.04.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,462,-1,-1.0,-1.0,-1.0
919,919,920,08.04.2024,Krakow,50.07869044246752,19.948764088021026,fruits,382,-1,-1.0,-1.0,-1.0
920,920,921,08.04.2024,Krakow,50.07869044246752,19.948764088021026,chips,125,-1,-1.0,-1.0,-1.0
921,921,922,08.04.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,220,-1,-1.0,-1.0,-1.0
922,922,923,08.04.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,70,-1,-1.0,-1.0,-1.0
923,923,924,08.04.2024,Krakow,50.08411987028445,19.998484911387347,beer,136,-1,-1.0,-1.0,-1.0
924,924,925,08.04.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,200,-1,-1.0,-1.0,-1.0
925,925,926,08.04.2024,Krakow,50.08411987028445,19.998484911387347,beverages,315,-1,-1.0,-1.0,-1.0
926,926,927,08.04.2024,Krakow,50.08411987028445,19.998484911387347,dairy,37,-1,-1.0,-1.0,-1.0
927,927,928,08.04.2024,Krakow,50.08411987028445,19.998484911387347,eggs,26,-1,-1.0,-1.0,-1.0
928,928,929,08.04.2024,Krakow,50.08411987028445,19.998484911387347,sweets,370,-1,-1.0,-1.0,-1.0
929,929,930,08.04.2024,Krakow,50.08411987028445,19.998484911387347,meat,39,-1,-1.0,-1.0,-1.0
930,930,931,08.04.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,257,-1,-1.0,-1.0,-1.0
931,931,932,08.04.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,317,-1,-1.0,-1.0,-1.0
932,932,933,08.04.2024,Krakow,50.08411987028445,19.998484911387347,fruits,203,-1,-1.0,-1.0,-1.0
933,933,934,08.04.2024,Krakow,50.08411987028445,19.998484911387347,chips,138,-1,-1.0,-1.0,-1.0
934,934,935,08.04.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,208,-1,-1.0,-1.0,-1.0
935,935,936,08.04.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,87,-1,-1.0,-1.0,-1.0
936,936,937,09.04.2024,Krakow,50.068749673754766,19.90993680739393,beer,130,-1,-1.0,-1.0,-1.0
937,937,938,09.04.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,293,-1,-1.0,-1.0,-1.0
938,938,939,09.04.2024,Krakow,50.068749673754766,19.90993680739393,beverages,465,-1,-1.0,-1.0,-1.0
939,939,940,09.04.2024,Krakow,50.068749673754766,19.90993680739393,dairy,48,-1,-1.0,-1.0,-1.0
940,940,941,09.04.2024,Krakow,50.068749673754766,19.90993680739393,eggs,23,-1,-1.0,-1.0,-1.0
941,941,942,09.04.2024,Krakow,50.068749673754766,19.90993680739393,sweets,280,-1,-1.0,-1.0,-1.0
942,942,943,09.04.2024,Krakow,50.068749673754766,19.90993680739393,meat,46,-1,-1.0,-1.0,-1.0
943,943,944,09.04.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,227,-1,-1.0,-1.0,-1.0
944,944,945,09.04.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,319,-1,-1.0,-1.0,-1.0
945,945,946,09.04.2024,Krakow,50.068749673754766,19.90993680739393,fruits,283,-1,-1.0,-1.0,-1.0
946,946,947,09.04.2024,Krakow,50.068749673754766,19.90993680739393,chips,185,-1,-1.0,-1.0,-1.0
947,947,948,09.04.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,233,-1,-1.0,-1.0,-1.0
948,948,949,09.04.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,159,-1,-1.0,-1.0,-1.0
949,949,950,09.04.2024,Krakow,50.07587092194372,19.931398629767745,beer,194,-1,-1.0,-1.0,-1.0
950,950,951,09.04.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,311,-1,-1.0,-1.0,-1.0
951,951,952,09.04.2024,Krakow,50.07587092194372,19.931398629767745,beverages,461,-1,-1.0,-1.0,-1.0
952,952,953,09.04.2024,Krakow,50.07587092194372,19.931398629767745,dairy,45,-1,-1.0,-1.0,-1.0
953,953,954,09.04.2024,Krakow,50.07587092194372,19.931398629767745,eggs,65,-1,-1.0,-1.0,-1.0
954,954,955,09.04.2024,Krakow,50.07587092194372,19.931398629767745,sweets,386,-1,-1.0,-1.0,-1.0
955,955,956,09.04.2024,Krakow,50.07587092194372,19.931398629767745,meat,44,-1,-1.0,-1.0,-1.0
956,956,957,09.04.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,225,-1,-1.0,-1.0,-1.0
957,957,958,09.04.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,494,-1,-1.0,-1.0,-1.0
958,958,959,09.04.2024,Krakow,50.07587092194372,19.931398629767745,fruits,337,-1,-1.0,-1.0,-1.0
959,959,960,09.04.2024,Krakow,50.07587092194372,19.931398629767745,chips,129,-1,-1.0,-1.0,-1.0
960,960,961,09.04.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,190,-1,-1.0,-1.0,-1.0
961,961,962,09.04.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,87,-1,-1.0,-1.0,-1.0
962,962,963,09.04.2024,Krakow,50.066587544336336,19.9864214655028,beer,181,-1,-1.0,-1.0,-1.0
963,963,964,09.04.2024,Krakow,50.066587544336336,19.9864214655028,bread/bakery,356,-1,-1.0,-1.0,-1.0
964,964,965,09.04.2024,Krakow,50.066587544336336,19.9864214655028,beverages,489,-1,-1.0,-1.0,-1.0
965,965,966,09.04.2024,Krakow,50.066587544336336,19.9864214655028,dairy,34,-1,-1.0,-1.0,-1.0
966,966,967,09.04.2024,Krakow,50.066587544336336,19.9864214655028,eggs,28,-1,-1.0,-1.0,-1.0
967,967,968,09.04.2024,Krakow,50.066587544336336,19.9864214655028,sweets,271,-1,-1.0,-1.0,-1.0
968,968,969,09.04.2024,Krakow,50.066587544336336,19.9864214655028,meat,23,-1,-1.0,-1.0,-1.0
969,969,970,09.04.2024,Krakow,50.066587544336336,19.9864214655028,cleaning_products,196,-1,-1.0,-1.0,-1.0
970,970,971,09.04.2024,Krakow,50.066587544336336,19.9864214655028,vegetables,410,-1,-1.0,-1.0,-1.0
971,971,972,09.04.2024,Krakow,50.066587544336336,19.9864214655028,fruits,267,-1,-1.0,-1.0,-1.0
972,972,973,09.04.2024,Krakow,50.066587544336336,19.9864214655028,chips,185,-1,-1.0,-1.0,-1.0
973,973,974,09.04.2024,Krakow,50.066587544336336,19.9864214655028,ice_cream,155,-1,-1.0,-1.0,-1.0
974,974,975,09.04.2024,Krakow,50.066587544336336,19.9864214655028,alcohol,136,-1,-1.0,-1.0,-1.0
975,975,976,09.04.2024,Krakow,50.059562,19.944928,beer,106,-1,-1.0,-1.0,-1.0
976,976,977,09.04.2024,Krakow,50.059562,19.944928,bread/bakery,200,-1,-1.0,-1.0,-1.0
977,977,978,09.04.2024,Krakow,50.059562,19.944928,beverages,449,-1,-1.0,-1.0,-1.0
978,978,979,09.04.2024,Krakow,50.059562,19.944928,dairy,52,-1,-1.0,-1.0,-1.0
979,979,980,09.04.2024,Krakow,50.059562,19.944928,eggs,67,-1,-1.0,-1.0,-1.0
980,980,981,09.04.2024,Krakow,50.059562,19.944928,sweets,317,-1,-1.0,-1.0,-1.0
981,981,982,09.04.2024,Krakow,50.059562,19.944928,meat,28,-1,-1.0,-1.0,-1.0
982,982,983,09.04.2024,Krakow,50.059562,19.944928,cleaning_products,298,-1,-1.0,-1.0,-1.0
983,983,984,09.04.2024,Krakow,50.059562,19.944928,vegetables,491,-1,-1.0,-1.0,-1.0
984,984,985,09.04.2024,Krakow,50.059562,19.944928,fruits,223,-1,-1.0,-1.0,-1.0
985,985,986,09.04.2024,Krakow,50.059562,19.944928,chips,184,-1,-1.0,-1.0,-1.0
986,986,987,09.04.2024,Krakow,50.059562,19.944928,ice_cream,171,-1,-1.0,-1.0,-1.0
987,987,988,09.04.2024,Krakow,50.059562,19.944928,alcohol,80,-1,-1.0,-1.0,-1.0
988,988,989,09.04.2024,Krakow,50.052401,19.928392,beer,180,-1,-1.0,-1.0,-1.0
989,989,990,09.04.2024,Krakow,50.052401,19.928392,bread/bakery,314,-1,-1.0,-1.0,-1.0
990,990,991,09.04.2024,Krakow,50.052401,19.928392,beverages,373,-1,-1.0,-1.0,-1.0
991,991,992,09.04.2024,Krakow,50.052401,19.928392,dairy,70,-1,-1.0,-1.0,-1.0
992,992,993,09.04.2024,Krakow,50.052401,19.928392,eggs,29,-1,-1.0,-1.0,-1.0
993,993,994,09.04.2024,Krakow,50.052401,19.928392,sweets,259,-1,-1.0,-1.0,-1.0
994,994,995,09.04.2024,Krakow,50.052401,19.928392,meat,33,-1,-1.0,-1.0,-1.0
995,995,996,09.04.2024,Krakow,50.052401,19.928392,cleaning_products,220,-1,-1.0,-1.0,-1.0
996,996,997,09.04.2024,Krakow,50.052401,19.928392,vegetables,344,-1,-1.0,-1.0,-1.0
997,997,998,09.04.2024,Krakow,50.052401,19.928392,fruits,293,-1,-1.0,-1.0,-1.0
998,998,999,09.04.2024,Krakow,50.052401,19.928392,chips,164,-1,-1.0,-1.0,-1.0
999,999,1000,09.04.2024,Krakow,50.052401,19.928392,ice_cream,171,-1,-1.0,-1.0,-1.0
1000,1000,1001,09.04.2024,Krakow,50.052401,19.928392,alcohol,85,-1,-1.0,-1.0,-1.0
1001,1001,1002,09.04.2024,Krakow,50.06534876399249,19.93232669200492,beer,109,-1,-1.0,-1.0,-1.0
1002,1002,1003,09.04.2024,Krakow,50.06534876399249,19.93232669200492,bread/bakery,282,-1,-1.0,-1.0,-1.0
1003,1003,1004,09.04.2024,Krakow,50.06534876399249,19.93232669200492,beverages,485,-1,-1.0,-1.0,-1.0
1004,1004,1005,09.04.2024,Krakow,50.06534876399249,19.93232669200492,dairy,28,-1,-1.0,-1.0,-1.0
1005,1005,1006,09.04.2024,Krakow,50.06534876399249,19.93232669200492,eggs,31,-1,-1.0,-1.0,-1.0
1006,1006,1007,09.04.2024,Krakow,50.06534876399249,19.93232669200492,sweets,280,-1,-1.0,-1.0,-1.0
1007,1007,1008,09.04.2024,Krakow,50.06534876399249,19.93232669200492,meat,22,-1,-1.0,-1.0,-1.0
1008,1008,1009,09.04.2024,Krakow,50.06534876399249,19.93232669200492,cleaning_products,277,-1,-1.0,-1.0,-1.0
1009,1009,1010,09.04.2024,Krakow,50.06534876399249,19.93232669200492,vegetables,335,-1,-1.0,-1.0,-1.0
1010,1010,1011,09.04.2024,Krakow,50.06534876399249,19.93232669200492,fruits,225,-1,-1.0,-1.0,-1.0
1011,1011,1012,09.04.2024,Krakow,50.06534876399249,19.93232669200492,chips,131,-1,-1.0,-1.0,-1.0
1012,1012,1013,09.04.2024,Krakow,50.06534876399249,19.93232669200492,ice_cream,238,-1,-1.0,-1.0,-1.0
1013,1013,1014,09.04.2024,Krakow,50.06534876399249,19.93232669200492,alcohol,73,-1,-1.0,-1.0,-1.0
1014,1014,1015,09.04.2024,Krakow,50.06117699958193,19.931546069349587,beer,138,-1,-1.0,-1.0,-1.0
1015,1015,1016,09.04.2024,Krakow,50.06117699958193,19.931546069349587,bread/bakery,442,-1,-1.0,-1.0,-1.0
1016,1016,1017,09.04.2024,Krakow,50.06117699958193,19.931546069349587,beverages,306,-1,-1.0,-1.0,-1.0
1017,1017,1018,09.04.2024,Krakow,50.06117699958193,19.931546069349587,dairy,55,-1,-1.0,-1.0,-1.0
1018,1018,1019,09.04.2024,Krakow,50.06117699958193,19.931546069349587,eggs,25,-1,-1.0,-1.0,-1.0
1019,1019,1020,09.04.2024,Krakow,50.06117699958193,19.931546069349587,sweets,396,-1,-1.0,-1.0,-1.0
1020,1020,1021,09.04.2024,Krakow,50.06117699958193,19.931546069349587,meat,66,-1,-1.0,-1.0,-1.0
1021,1021,1022,09.04.2024,Krakow,50.06117699958193,19.931546069349587,cleaning_products,216,-1,-1.0,-1.0,-1.0
1022,1022,1023,09.04.2024,Krakow,50.06117699958193,19.931546069349587,vegetables,485,-1,-1.0,-1.0,-1.0
1023,1023,1024,09.04.2024,Krakow,50.06117699958193,19.931546069349587,fruits,290,-1,-1.0,-1.0,-1.0
1024,1024,1025,09.04.2024,Krakow,50.06117699958193,19.931546069349587,chips,150,-1,-1.0,-1.0,-1.0
1025,1025,1026,09.04.2024,Krakow,50.06117699958193,19.931546069349587,ice_cream,150,-1,-1.0,-1.0,-1.0
1026,1026,1027,09.04.2024,Krakow,50.06117699958193,19.931546069349587,alcohol,93,-1,-1.0,-1.0,-1.0
1027,1027,1028,09.04.2024,Krakow,50.07869044246752,19.948764088021026,beer,146,-1,-1.0,-1.0,-1.0
1028,1028,1029,09.04.2024,Krakow,50.07869044246752,19.948764088021026,bread/bakery,258,-1,-1.0,-1.0,-1.0
1029,1029,1030,09.04.2024,Krakow,50.07869044246752,19.948764088021026,beverages,484,-1,-1.0,-1.0,-1.0
1030,1030,1031,09.04.2024,Krakow,50.07869044246752,19.948764088021026,dairy,69,-1,-1.0,-1.0,-1.0
1031,1031,1032,09.04.2024,Krakow,50.07869044246752,19.948764088021026,eggs,59,-1,-1.0,-1.0,-1.0
1032,1032,1033,09.04.2024,Krakow,50.07869044246752,19.948764088021026,sweets,333,-1,-1.0,-1.0,-1.0
1033,1033,1034,09.04.2024,Krakow,50.07869044246752,19.948764088021026,meat,23,-1,-1.0,-1.0,-1.0
1034,1034,1035,09.04.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,273,-1,-1.0,-1.0,-1.0
1035,1035,1036,09.04.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,448,-1,-1.0,-1.0,-1.0
1036,1036,1037,09.04.2024,Krakow,50.07869044246752,19.948764088021026,fruits,281,-1,-1.0,-1.0,-1.0
1037,1037,1038,09.04.2024,Krakow,50.07869044246752,19.948764088021026,chips,173,-1,-1.0,-1.0,-1.0
1038,1038,1039,09.04.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,181,-1,-1.0,-1.0,-1.0
1039,1039,1040,09.04.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,118,-1,-1.0,-1.0,-1.0
1040,1040,1041,09.04.2024,Krakow,50.08411987028445,19.998484911387347,beer,137,-1,-1.0,-1.0,-1.0
1041,1041,1042,09.04.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,228,-1,-1.0,-1.0,-1.0
1042,1042,1043,09.04.2024,Krakow,50.08411987028445,19.998484911387347,beverages,363,-1,-1.0,-1.0,-1.0
1043,1043,1044,09.04.2024,Krakow,50.08411987028445,19.998484911387347,dairy,37,-1,-1.0,-1.0,-1.0
1044,1044,1045,09.04.2024,Krakow,50.08411987028445,19.998484911387347,eggs,45,-1,-1.0,-1.0,-1.0
1045,1045,1046,09.04.2024,Krakow,50.08411987028445,19.998484911387347,sweets,286,-1,-1.0,-1.0,-1.0
1046,1046,1047,09.04.2024,Krakow,50.08411987028445,19.998484911387347,meat,24,-1,-1.0,-1.0,-1.0
